key_mlbam,full_name,name_no_accent,birth_date,pro_played_first,fg_link,bbref_register_link
676720,Tommy Romero,Tommy Romero,1997-07-08,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=romero001tom
660680,Yoel Romero,Yoel Romero,1998-04-10,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=romero000yoe
461865,Andrew Romine,Andrew Romine,1985-12-24,2007,http://www.fangraphs.com/statss.aspx?playerid=1159,https://www.baseball-reference.com/register/player.fcgi?id=romine001and
519222,Austin Romine,Austin Romine,1988-11-22,2007,http://www.fangraphs.com/statss.aspx?playerid=5491,https://www.baseball-reference.com/register/player.fcgi?id=romine001aus
691011,Drew Romo,Drew Romo,2001-08-29,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=romo--000dre
489265,Sergio Romo,Sergio Romo,1983-03-04,2005,http://www.fangraphs.com/statss.aspx?playerid=9817,https://www.baseball-reference.com/register/player.fcgi?id=romo--001ser
660632,Adrian Rondon,Adrian Rondon,1998-07-07,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rondon000adr
667373,Angel Rondon,Angel Rondon,1997-12-01,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rondon002ang
602922,Jose Rondon,Jose Rondon,1994-03-03,2011,http://www.fangraphs.com/statss.aspx?playerid=14140,https://www.baseball-reference.com/register/player.fcgi?id=rondon002jos
678736,Miguel Rondon,Miguel Rondon,2001-01-26,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rondon000mig
605448,Bradley Roney,Bradley Roney,1992-09-01,2014,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=roney-000bra
667670,Brent Rooker,Brent Rooker,1994-11-01,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rooker000bre
680701,John Rooney,John Rooney,1997-01-28,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rooney004joh
666163,Ben Rortvedt,Ben Rortvedt,1997-09-25,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rortve000ben
676748,Dylan Rosa,Dylan Rosa,1996-06-27,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rosa--000dyl
660563,Joseph Rosa,Joseph Rosa,1997-03-06,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rosa--001jos
672415,Raymells Rosa,Raymells Rosa,1998-12-06,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rosa--000ray
642708,Amed Rosario,Amed Rosario,1995-11-20,2013,http://www.fangraphs.com/statss.aspx?playerid=15518,https://www.baseball-reference.com/register/player.fcgi?id=rosari000ame
672537,Dalvy Rosario,Dalvy Rosario,2000-07-22,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rosari002dal
592696,Eddie Rosario,Eddie Rosario,1991-09-28,2010,http://www.fangraphs.com/statss.aspx?playerid=12155,https://www.baseball-reference.com/register/player.fcgi?id=rosari001edd
666703,Eguy Rosario,Eguy Rosario,1999-08-25,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rosari000egu
671271,Jeisson Rosario,Jeisson Rosario,1999-10-22,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rosari000jei
600968,Randy Rosario,Randy Rosario,1994-05-18,2011,http://www.fangraphs.com/statss.aspx?playerid=14508,https://www.baseball-reference.com/register/player.fcgi?id=rosari000ran
691603,Tony Rosario,Tony Rosario,1997-12-14,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rosari001ton
679647,Jackson Rose,Jackson Rose,1996-04-25,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rose--004jac
681945,Simon Rosenblum-Larson,Simon Rosenblum-Larson,1997-02-11,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rosenb001sim
674418,Jon Rosoff,Jon Rosoff,1994-11-14,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rosoff000jon
682201,Austin Ross,Austin Ross,1994-08-16,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ross--002aus
605452,Joe Ross,Joe Ross,1993-05-21,2011,http://www.fangraphs.com/statss.aspx?playerid=12972,https://www.baseball-reference.com/register/player.fcgi?id=ross--000joe
543726,Robbie Ross,Robbie Ross,1989-06-24,2009,http://www.fangraphs.com/statss.aspx?playerid=6819,https://www.baseball-reference.com/register/player.fcgi?id=ross--008rob
573127,Zac Rosscup,Zac Rosscup,1988-06-09,2009,http://www.fangraphs.com/statss.aspx?playerid=9419,https://www.baseball-reference.com/register/player.fcgi?id=rosscu001zac
665759,Ramon Rosso,Ramon Rosso,1996-06-09,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rosso-000ram
674175,Houston Roth,Houston Roth,1998-03-09,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=roth--000hou
688516,Nick Roth,Nick Roth,1996-08-28,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=roth--000nic
687959,Rudy Rott,Rudy Rott,1996-09-07,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rott--000rud
594985,Ben Rowen,Ben Rowen,1988-11-15,2010,http://www.fangraphs.com/statss.aspx?playerid=10983,https://www.baseball-reference.com/register/player.fcgi?id=rowen-001ben
694820,Braxton Roxby,Braxton Roxby,1999-03-12,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=roxby-000bra
681564,Alex Royalty,Alex Royalty,1997-03-19,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=royalt000ale
676298,Frank Rubio,Frank Rubio,1995-04-23,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rubio-002fra
607968,Drew Rucinski,Drew Rucinski,1988-12-30,2011,http://www.fangraphs.com/statss.aspx?playerid=12499,https://www.baseball-reference.com/register/player.fcgi?id=rucins000dre
621074,Michael Rucker,Michael Rucker,1994-04-27,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rucker000mic
695297,Carson Rudd,Carson Rudd,1998-09-17,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rudd--000car
682176,Charlie Ruegger,Charlie Ruegger,1997-07-14,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ruegge000cha
573131,Darin Ruf,Darin Ruf,1986-07-28,2009,http://www.fangraphs.com/statss.aspx?playerid=9929,https://www.baseball-reference.com/register/player.fcgi?id=ruf---001dar
668736,Mike Ruff,Mike Ruff,1998-03-31,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ruff--000mik
672361,Agustin Ruiz,Agustin Ruiz,1999-09-23,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ruiz--000agu
665923,Esteury Ruiz,Esteury Ruiz,1999-02-15,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ruiz--003est
614179,Jose Ruiz,Jose Ruiz,1994-10-21,2012,http://www.fangraphs.com/statss.aspx?playerid=14552,https://www.baseball-reference.com/register/player.fcgi?id=ruiz--008jos
660688,Keibert Ruiz,Keibert Ruiz,1998-07-20,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ruiz--000kei
547004,Rio Ruiz,Rio Ruiz,1994-05-22,2012,http://www.fangraphs.com/statss.aspx?playerid=14103,https://www.baseball-reference.com/register/player.fcgi?id=ruiz--001rio
672951,Victor Ruiz,Victor Ruiz,1999-10-20,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ruiz--001vic
669018,Pat Ruotolo,Pat Ruotolo,1995-01-16,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ruotol000pat
656919,Matt Ruppenthal,Matt Ruppenthal,1995-10-21,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ruppen000mat
543734,Chris Rusin,Chris Rusin,1986-10-22,2009,http://www.fangraphs.com/statss.aspx?playerid=9895,https://www.baseball-reference.com/register/player.fcgi?id=rusin-001chr
676754,Addison Russ,Addison Russ,1994-10-29,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=russ--000add
676707,John Russell,John Russell,1995-10-17,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=russel011joh
670352,Ben Ruta,Ben Ruta,1994-06-08,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ruta--000ben
666164,Blake Rutherford,Blake Rutherford,1997-05-02,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ruther000bla
671131,Jackson Rutledge,Jackson Rutledge,1999-04-01,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rutled002jac
668939,Adley Rutschman,Adley Rutschman,1998-02-06,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=rutsch000adl
698860,Thomas Ruwe,Thomas Ruwe,1995-09-09,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ruwe--000tho
657746,Joe Ryan,Joe Ryan,1996-06-05,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ryan--002joe
594986,Kyle Ryan,Kyle Ryan,1991-09-25,2010,http://www.fangraphs.com/statss.aspx?playerid=11753,https://www.baseball-reference.com/register/player.fcgi?id=ryan--001kyl
656924,Ryder Ryan,Ryder Ryan,1995-05-11,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ryan--000ryd
687857,Sam Ryan,Sam Ryan,1998-09-22,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ryan--002sam
642041,Zac Ryan,Zac Ryan,1994-05-28,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ryan--000zac
547943,Hyun Jin Ryu,Hyun Jin Ryu,1987-03-25,2006,http://www.fangraphs.com/statss.aspx?playerid=14444,https://www.baseball-reference.com/register/player.fcgi?id=ryu---000hye
693306,Aaron Sabato,Aaron Sabato,1999-06-04,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sabato000aar
687828,Arman Sabouri,Arman Sabouri,1998-06-28,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sabour000arm
594987,Casey Sadler,Casey Sadler,1990-07-13,2010,http://www.fangraphs.com/statss.aspx?playerid=11209,https://www.baseball-reference.com/register/player.fcgi?id=sadler001cas
592712,Connor Sadzeck,Connor Sadzeck,1991-10-01,2012,http://www.fangraphs.com/statss.aspx?playerid=13483,https://www.baseball-reference.com/register/player.fcgi?id=sadzec001con
664921,Ian Sagdal,Ian Sagdal,1993-01-06,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sagdal000ian
692704,Kousuke Sakaguchi,Kousuke Sakaguchi,1999-08-15,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sakagu000kos
506093,Tomotaka Sakaguchi,Tomotaka Sakaguchi,1984-07-07,2003,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sakagu001tom
684000,Tomohito Sakai,Tomohito Sakai,1993-01-02,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sakai-000tom
538495,Hayato Sakamoto,Hayato Sakamoto,1988-12-14,2007,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sakamo001hay
674285,Eduardo Salazar,Eduardo Salazar,1998-05-05,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=salaza000edu
672556,Joseph Salazar,Joseph Salazar,1999-09-24,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=salaza007jos
656927,Ricky Salinas,Ricky Salinas,1996-03-26,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=salina000ric
678358,Jose Salvador,Jose Salvador,1999-09-21,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=salvad000jos
663682,Mike Salvatore,Mike Salvatore,1996-12-27,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=salvat000mik
676614,Bryan Sammons,Bryan Sammons,1995-04-27,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sammon000bry
511628,Kalian Sams,Kalian Sams,1986-08-25,2005,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sams--001kal
656004,Carlos Sanabria,Carlos Sanabria,1997-01-24,2014,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sanabr000car
592717,Aaron Sanchez,Aaron Sanchez,1992-07-01,2010,http://www.fangraphs.com/statss.aspx?playerid=11490,https://www.baseball-reference.com/register/player.fcgi?id=sanche001aar
506703,Adrian Sanchez,Adrian Sanchez,1990-08-16,2007,http://www.fangraphs.com/statss.aspx?playerid=11338,https://www.baseball-reference.com/register/player.fcgi?id=sanche002adr
645305,Ali Sanchez,Ali Sanchez,1997-01-20,2014,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sanche002ali
605795,Angel Sanchez,Angel Sanchez,1989-11-28,2011,http://www.fangraphs.com/statss.aspx?playerid=11776,https://www.baseball-reference.com/register/player.fcgi?id=sanche008ang
570560,Carlos Sanchez,Carlos Sanchez,1992-06-29,2009,http://www.fangraphs.com/statss.aspx?playerid=11602,https://www.baseball-reference.com/register/player.fcgi?id=sanche008car
650911,Cristopher Sanchez,Cristopher Sanchez,1996-12-12,2014,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sanche000cri
685719,Fernando Sanchez,Fernando Sanchez,2000-09-13,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sanche003fer
596142,Gary Sanchez,Gary Sanchez,1992-12-02,2010,http://www.fangraphs.com/statss.aspx?playerid=11442,https://www.baseball-reference.com/register/player.fcgi?id=sanche001gar
660821,Jesus Sanchez,Jesus Sanchez,1997-10-07,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sanche007jes
672566,Jose Sanchez,Jose Sanchez,2000-07-12,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sanche034jos
665975,Lolo Sanchez,Lolo Sanchez,1999-04-23,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sanche000kev
532936,Mario Sanchez,Mario Sanchez,1994-10-31,2012,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sanche005mar
667376,Miguel Sanchez,Miguel Sanchez,1993-12-31,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sanche008mig
672651,Rodolfo Sanchez,Rodolfo Sanchez,2000-01-12,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sanche000rod
691503,Yolbert Sánchez,Yolbert Sanchez,1997-03-03,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sanche000yol
676742,Cam Sanders,Cam Sanders,1996-12-09,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sander001cam
676637,Phoenix Sanders,Phoenix Sanders,1995-06-05,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sander000pho
680704,Nick Sandlin,Nick Sandlin,1997-01-10,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sandli000nic
467055,Pablo Sandoval,Pablo Sandoval,1986-08-11,2004,http://www.fangraphs.com/statss.aspx?playerid=5409,https://www.baseball-reference.com/register/player.fcgi?id=sandov001pab
663776,Patrick Sandoval,Patrick Sandoval,1996-10-18,2015,http://www.fangraphs.com/statss.aspx?playerid=19447,https://www.baseball-reference.com/register/player.fcgi?id=sandov000pat
663485,Cole Sands,Cole Sands,1997-07-17,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sands-000col
664848,Donny Sands,Donny Sands,1996-05-16,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sands-000don
543742,Jerry Sands,Jerry Sands,1987-09-28,2008,http://www.fangraphs.com/statss.aspx?playerid=4016,https://www.baseball-reference.com/register/player.fcgi?id=sands-002ger
666331,Jake Sanford,Jake Sanford,1997-10-24,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sanfor000jak
665665,Reiver Sanmartin,Reiver Sanmartin,1996-04-15,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sanmar000rei
692878,Kodai Sano,Kodai Sano,1996-09-02,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sano--000kod
593934,Miguel Sano,Miguel Sano,1993-05-11,2010,http://www.fangraphs.com/statss.aspx?playerid=12164,https://www.baseball-reference.com/register/player.fcgi?id=sano--001mig
666543,Yasuo Sano,Yasuo Sano,1993-01-18,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sano--000yas
467793,Carlos Santana,Carlos Santana,1986-04-08,2005,http://www.fangraphs.com/statss.aspx?playerid=2396,https://www.baseball-reference.com/register/player.fcgi?id=santan001car
655996,Cristian Santana,Cristian Santana,1997-02-24,2014,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=santan002cri
542454,Danny Santana,Danny Santana,1990-11-07,2008,http://www.fangraphs.com/statss.aspx?playerid=10322,https://www.baseball-reference.com/register/player.fcgi?id=santan001dan
672437,Debby Santana,Debby Santana,2000-08-24,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=santan000deb
642701,Dennis Santana,Dennis Santana,1996-04-12,2013,http://www.fangraphs.com/statss.aspx?playerid=17878,https://www.baseball-reference.com/register/player.fcgi?id=santan000den
570267,Domingo Santana,Domingo Santana,1992-08-05,2009,http://www.fangraphs.com/statss.aspx?playerid=10348,https://www.baseball-reference.com/register/player.fcgi?id=santan002dom
650828,Edgar Santana,Edgar Santana,1991-10-16,2014,http://www.fangraphs.com/statss.aspx?playerid=17355,https://www.baseball-reference.com/register/player.fcgi?id=santan000edg
429722,Ervin Santana,Ervin Santana,1982-12-12,2001,http://www.fangraphs.com/statss.aspx?playerid=3200,https://www.baseball-reference.com/register/player.fcgi?id=santan001erv
670919,Luis Santana,Luis Santana,1999-07-20,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=santan002lui
678220,Yeison Santana,Yeison Santana,2000-12-07,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=santan002yei
623993,Anthony Santander,Anthony Santander,1994-10-19,2012,http://www.fangraphs.com/statss.aspx?playerid=14551,https://www.baseball-reference.com/register/player.fcgi?id=santan000ant
502327,Hector Santiago,Hector Santiago,1987-12-16,2007,http://www.fangraphs.com/statss.aspx?playerid=4026,https://www.baseball-reference.com/register/player.fcgi?id=santia001hec
663574,Tony Santillan,Tony Santillan,1997-04-15,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=santil000ant
665733,Antonio Santos,Antonio Santos,1996-10-06,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=santos002ant
666619,Gregory Santos,Gregory Santos,1999-08-28,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=santos001gre
645308,Jhonny Santos,Jhonny Santos,1996-10-02,2014,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=santos000jho
681744,Junior Santos,Junior Santos,2001-08-16,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=santos001jun
670873,Lisandro Santos,Lisandro Santos,1998-07-24,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=santos000lis
622353,Ramon Santos,Ramon Santos,1994-09-20,2012,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=santos002ram
682896,Reyson Santos,Reyson Santos,1999-01-22,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=santos000rey
642353,Sandy Santos,Sandy Santos,1994-04-20,2013,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=santos000san
673257,Victor Santos,Victor Santos,2000-07-12,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=santos004vic
642048,Tayler Saucedo,Tayler Saucedo,1993-06-18,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sauced000tay
669422,Matt Sauer,Matt Sauer,1999-01-21,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sauer-000mat
683469,Warren Saunders,Warren Saunders,1998-12-15,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=saunde000war
617228,Hirokazu Sawamura,Hirokazu Sawamura,1988-04-03,2011,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sawamu000hir
662121,Dalton Sawyer,Dalton Sawyer,1993-11-22,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sawyer000dal
622250,Josh Sborz,Josh Sborz,1993-12-17,2015,http://www.fangraphs.com/statss.aspx?playerid=18323,https://www.baseball-reference.com/register/player.fcgi?id=sborz-000jos
669135,Mac Sceroler,Mac Sceroler,1995-04-09,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=scerol000mac
668697,Reid Schaller,Reid Schaller,1997-04-02,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schall000rei
670258,Brady Schanuel,Brady Schanuel,1997-02-21,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schanu000bra
594988,Scott Schebler,Scott Schebler,1990-10-06,2010,http://www.fangraphs.com/statss.aspx?playerid=12225,https://www.baseball-reference.com/register/player.fcgi?id=schebl001sco
677415,Kit Scheetz,Kit Scheetz,1994-05-18,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=scheet000kit
688032,Matt Scheffler,Matt Scheffler,1998-02-06,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=scheff000mat
676595,Jake Scheiner,Jake Scheiner,1995-08-13,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schein000jak
656936,Zach Schellenger,Zach Schellenger,1996-01-09,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schell000zac
669085,Alex Scherff,Alex Scherff,1998-02-05,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=scherf000ale
453286,Max Scherzer,Max Scherzer,1984-07-27,2007,http://www.fangraphs.com/statss.aspx?playerid=3137,https://www.baseball-reference.com/register/player.fcgi?id=scherz001max
675983,Garrett Schilling,Garrett Schilling,1995-10-25,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schill000gar
656937,Tyler Schimpf,Tyler Schimpf,1995-08-07,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schimp000tyl
663792,Jacob Schlesener,Jacob Schlesener,1996-10-08,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schles000jac
668880,Fred Schlichtholz,Fred Schlichtholz,1995-09-18,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schlic000fre
489295,Brian Schlitter,Brian Schlitter,1985-12-21,2007,http://www.fangraphs.com/statss.aspx?playerid=3599,https://www.baseball-reference.com/register/player.fcgi?id=schlit001bri
686619,Kyle Schmidt,Kyle Schmidt,1997-07-13,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schmid003kyl
665177,Matthew Schmidt,Matthew Schmidt,1997-01-15,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schmid003mat
669477,Casey Schmitt,Casey Schmitt,1999-03-01,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schmit000cas
682177,Daniel Schneemann,Daniel Schneemann,1997-01-23,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schnee000dan
